id,cycle,T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,WC,time_id,time_id_back
18.0,193.0,641.91,1577.67,1396.78,21.57,553.42,2387.98,9055.86,47.18,521.47,2387.91,8134.46,8.3718,391.0,38.88,23.3814,254.0,0,193.0,255.0
18.0,194.0,642.13,1586.93,1396.92,21.56,552.32,2387.95,9046.12,47.08,520.44,2387.88,8131.16,8.4172,392.0,39.03,23.4759,253.0,0,194.0,254.0
18.0,195.0,642.5,1575.07,1398.52,21.57,553.25,2387.95,9047.6,47.13,520.55,2387.95,8134.04,8.408,391.0,39.0,23.375,252.0,0,195.0,253.0
18.0,196.0,642.02,1578.66,1393.18,21.57,553.0,2387.93,9039.33,47.25,520.82,2387.95,8132.11,8.4127,390.0,39.04,23.4171,251.0,0,196.0,252.0
18.0,197.0,642.23,1579.79,1380.3,21.56,552.18,2387.91,9050.86,47.05,521.02,2387.97,8136.92,8.3661,390.0,39.02,23.3792,250.0,0,197.0,251.0
18.0,198.0,641.93,1573.61,1395.85,21.56,552.34,2387.87,9055.25,47.05,520.23,2387.89,8129.83,8.3695,390.0,38.83,23.5246,249.0,0,198.0,250.0
18.0,199.0,641.88,1580.53,1390.09,21.56,552.78,2387.94,9044.96,46.93,520.09,2387.94,8133.42,8.3795,391.0,38.91,23.3072,248.0,0,199.0,249.0
18.0,200.0,642.06,1585.28,1392.34,21.57,552.9,2387.93,9044.38,47.09,520.95,2387.95,8131.28,8.3932,392.0,39.06,23.4386,247.0,0,200.0,248.0
18.0,201.0,641.61,1575.83,1395.19,21.57,552.54,2387.92,9053.56,47.05,520.63,2387.9,8130.84,8.3825,391.0,38.93,23.3742,246.0,0,201.0,247.0
18.0,202.0,641.71,1586.03,1387.88,21.57,552.42,2387.91,9055.58,47.07,521.37,2387.97,8139.1,8.3615,392.0,39.07,23.3532,245.0,0,202.0,246.0
18.0,203.0,642.43,1581.27,1389.96,21.57,553.87,2387.99,9045.41,47.14,521.21,2387.9,8133.73,8.3727,393.0,38.98,23.4486,244.0,0,203.0,245.0
18.0,204.0,642.17,1587.08,1400.35,21.56,553.0,2387.93,9051.27,47.0,520.88,2387.91,8129.85,8.3474,389.0,38.89,23.391,243.0,0,204.0,244.0
18.0,205.0,641.82,1580.14,1395.43,21.56,552.6,2387.99,9052.84,47.02,520.31,2387.94,8134.03,8.391,392.0,38.84,23.3705,242.0,0,205.0,243.0
18.0,206.0,641.6,1584.53,1394.25,21.56,553.62,2387.87,9039.93,47.23,520.98,2387.92,8131.65,8.4007,392.0,39.05,23.3882,241.0,0,206.0,242.0
18.0,207.0,641.55,1575.65,1400.44,21.56,552.66,2387.92,9048.75,47.1,520.81,2387.92,8131.12,8.3936,392.0,38.83,23.3353,240.0,0,207.0,241.0
18.0,208.0,641.96,1581.28,1394.72,21.57,552.54,2387.95,9047.49,47.05,521.03,2387.91,8133.48,8.4171,391.0,38.99,23.3875,239.0,0,208.0,240.0
18.0,209.0,642.02,1580.48,1400.76,21.56,552.98,2387.95,9047.81,47.17,520.78,2387.95,8135.0,8.4019,391.0,39.15,23.4006,238.0,0,209.0,239.0
18.0,210.0,642.07,1585.79,1396.52,21.56,552.53,2387.93,9044.9,46.96,520.48,2387.95,8135.4,8.4166,392.0,39.07,23.3493,237.0,0,210.0,238.0
18.0,211.0,642.23,1578.82,1390.48,21.56,551.9,2387.92,9049.79,46.97,520.55,2387.94,8130.59,8.4116,392.0,38.98,23.2954,236.0,0,211.0,237.0
18.0,212.0,641.99,1580.39,1389.07,21.56,553.17,2387.94,9050.22,46.9,520.83,2387.98,8134.7,8.3609,392.0,39.17,23.3398,235.0,0,212.0,236.0
18.0,213.0,642.23,1583.77,1391.87,21.57,553.06,2387.96,9046.12,47.13,521.32,2387.95,8133.63,8.3781,391.0,39.03,23.4249,234.0,0,213.0,235.0
18.0,214.0,641.9,1581.01,1389.23,21.57,553.56,2387.98,9041.52,47.17,520.96,2387.96,8134.0,8.3735,391.0,39.06,23.4466,233.0,0,214.0,234.0
18.0,215.0,641.7,1586.94,1393.57,21.57,553.46,2387.94,9049.22,47.03,520.84,2387.94,8129.49,8.3846,390.0,39.0,23.4175,232.0,0,215.0,233.0
18.0,216.0,641.85,1577.87,1393.89,21.57,553.69,2388.01,9048.8,47.04,521.95,2387.94,8136.5,8.3598,391.0,38.67,23.3508,231.0,0,216.0,232.0
18.0,217.0,641.68,1582.65,1390.79,21.57,553.14,2387.93,9047.6,47.05,520.76,2387.94,8133.4,8.3788,390.0,38.95,23.4603,230.0,0,217.0,231.0
18.0,218.0,642.3,1580.39,1390.69,21.57,553.73,2387.96,9052.49,47.14,521.22,2388.0,8132.09,8.3652,391.0,38.8,23.3802,229.0,0,218.0,230.0
18.0,219.0,641.77,1587.37,1394.61,21.57,553.59,2387.96,9053.23,47.07,521.62,2387.93,8136.28,8.3515,392.0,38.92,23.4445,228.0,0,219.0,229.0
18.0,220.0,641.29,1583.08,1393.83,21.57,553.28,2388.0,9049.23,47.11,521.26,2387.94,8134.81,8.4025,391.0,39.05,23.3973,227.0,0,220.0,228.0
18.0,221.0,641.91,1583.97,1393.89,21.57,553.46,2387.95,9045.76,46.98,520.92,2387.98,8135.21,8.3998,390.0,38.89,23.4282,226.0,0,221.0,227.0
18.0,222.0,642.21,1577.47,1390.28,21.56,553.28,2387.94,9044.45,47.16,520.67,2388.0,8138.63,8.4007,392.0,38.87,23.3602,225.0,0,222.0,226.0
18.0,223.0,641.6,1580.85,1399.19,21.56,553.04,2387.97,9049.53,47.22,520.91,2387.98,8135.48,8.3865,392.0,39.04,23.3756,224.0,0,223.0,225.0
18.0,224.0,642.06,1581.16,1400.33,21.57,553.0,2387.94,9047.16,47.37,521.4,2387.97,8138.3,8.3905,391.0,39.03,23.3982,223.0,0,224.0,224.0
18.0,225.0,642.12,1587.61,1394.73,21.57,553.56,2387.96,9057.56,47.17,521.25,2387.94,8136.35,8.3852,392.0,39.0,23.5287,222.0,0,225.0,223.0
18.0,226.0,641.31,1577.62,1397.57,21.56,553.26,2387.93,9050.61,47.08,520.7,2387.95,8133.85,8.3757,390.0,38.69,23.4042,221.0,0,226.0,222.0
18.0,227.0,641.94,1582.43,1392.84,21.57,552.76,2387.98,9050.22,46.99,521.53,2387.93,8132.82,8.3853,391.0,39.02,23.4305,220.0,0,227.0,221.0
18.0,228.0,642.16,1580.57,1396.35,21.56,553.08,2387.93,9044.69,47.01,520.65,2387.89,8131.7,8.3673,389.0,38.94,23.2448,219.0,0,228.0,220.0
18.0,229.0,642.07,1587.48,1396.11,21.56,552.87,2387.9,9044.56,47.17,520.95,2387.9,8134.4,8.3954,392.0,38.98,23.3588,218.0,0,229.0,219.0
18.0,230.0,641.6,1592.21,1391.63,21.57,553.39,2388.01,9049.93,47.09,521.24,2387.91,8129.87,8.3871,391.0,39.05,23.3748,217.0,0,230.0,218.0
18.0,231.0,641.75,1582.69,1398.46,21.57,552.9,2387.95,9045.6,46.93,521.22,2387.94,8132.17,8.3992,390.0,38.84,23.3959,216.0,0,231.0,217.0
18.0,232.0,642.19,1583.33,1396.34,21.57,553.36,2387.97,9052.67,47.13,520.98,2388.0,8132.07,8.3552,392.0,39.05,23.4575,215.0,0,232.0,216.0
18.0,233.0,641.6,1581.56,1393.39,21.57,552.97,2387.93,9046.41,46.96,521.09,2387.91,8133.02,8.3892,389.0,38.81,23.4888,214.0,0,233.0,215.0
18.0,234.0,641.9,1579.17,1396.14,21.56,553.16,2387.92,9040.39,47.03,521.0,2387.89,8137.2,8.3632,389.0,39.2,23.4171,213.0,0,234.0,214.0
18.0,235.0,642.09,1577.41,1390.41,21.57,554.09,2388.0,9048.66,46.94,521.29,2387.98,8138.88,8.3664,391.0,38.86,23.4117,212.0,0,235.0,213.0
18.0,236.0,642.06,1584.97,1400.02,21.56,552.98,2387.98,9043.27,47.07,521.46,2387.99,8135.19,8.4107,391.0,38.86,23.4104,211.0,0,236.0,212.0
18.0,237.0,642.03,1574.36,1400.86,21.57,553.86,2387.96,9047.76,46.99,521.18,2387.97,8136.8,8.3876,393.0,38.96,23.3646,210.0,0,237.0,211.0
18.0,238.0,642.61,1577.91,1392.09,21.56,553.68,2387.94,9050.23,47.18,521.05,2387.94,8136.97,8.3815,390.0,38.89,23.3669,209.0,0,238.0,210.0
18.0,239.0,641.75,1584.95,1394.1,21.57,553.74,2387.98,9047.65,46.96,521.34,2387.98,8132.25,8.3795,390.0,39.04,23.42,208.0,0,239.0,209.0
18.0,240.0,641.95,1589.09,1393.24,21.57,553.69,2387.97,9045.92,47.18,522.19,2387.96,8134.52,8.4031,392.0,38.98,23.5035,207.0,0,240.0,208.0
18.0,241.0,641.99,1589.01,1397.63,21.56,553.51,2387.89,9048.24,47.09,521.24,2387.98,8135.64,8.3592,392.0,38.97,23.283,206.0,0,241.0,207.0
18.0,242.0,642.06,1581.0,1385.94,21.56,553.55,2387.97,9049.81,47.17,521.74,2388.0,8128.81,8.3944,389.0,38.89,23.3322,205.0,0,242.0,206.0
18.0,243.0,641.57,1580.59,1397.01,21.57,554.28,2387.96,9054.62,47.17,522.03,2387.99,8137.11,8.3685,391.0,39.14,23.418,204.0,0,243.0,205.0
18.0,244.0,641.52,1587.41,1389.72,21.56,553.13,2387.99,9055.07,47.0,521.47,2387.96,8132.95,8.3797,392.0,38.94,23.2508,203.0,0,244.0,204.0
18.0,245.0,642.07,1580.06,1390.34,21.57,553.67,2387.98,9048.95,47.08,521.9,2387.94,8133.86,8.3939,391.0,39.12,23.3585,202.0,0,245.0,203.0
18.0,246.0,641.7,1584.17,1396.58,21.57,553.67,2387.97,9050.5,47.29,521.79,2387.93,8141.38,8.3968,391.0,38.88,23.472,201.0,0,246.0,202.0
18.0,247.0,641.7,1586.81,1391.18,21.56,553.16,2387.92,9046.17,47.08,520.75,2387.9,8131.73,8.3817,391.0,38.97,23.3608,200.0,0,247.0,201.0
18.0,248.0,642.04,1575.96,1393.65,21.56,553.52,2387.97,9046.69,47.04,521.36,2387.96,8135.31,8.4112,392.0,38.97,23.4037,199.0,0,248.0,200.0
18.0,249.0,642.01,1581.78,1399.36,21.56,553.58,2387.97,9051.68,47.06,521.02,2387.95,8140.92,8.3946,391.0,39.03,23.3923,198.0,0,249.0,199.0
18.0,250.0,642.08,1584.64,1394.95,21.57,553.92,2387.97,9051.09,47.19,521.09,2387.98,8137.54,8.3678,392.0,39.1,23.3983,197.0,0,250.0,198.0
18.0,251.0,641.95,1588.49,1389.45,21.56,552.5,2387.99,9047.25,47.31,520.96,2387.92,8135.19,8.394,391.0,39.18,23.3742,196.0,0,251.0,197.0
18.0,252.0,642.03,1579.32,1393.91,21.56,552.67,2387.97,9051.41,47.12,521.15,2387.96,8138.66,8.4074,390.0,39.06,23.5306,195.0,0,252.0,196.0
18.0,253.0,641.64,1574.7,1395.84,21.56,553.77,2387.99,9051.4,47.19,521.21,2387.99,8136.9,8.3939,391.0,38.96,23.3804,194.0,0,253.0,195.0
18.0,254.0,641.6,1580.37,1395.96,21.56,553.97,2388.01,9045.34,47.19,521.78,2387.93,8139.16,8.3504,389.0,38.93,23.5072,193.0,0,254.0,194.0
18.0,255.0,642.02,1581.59,1395.29,21.56,553.51,2387.97,9054.33,47.02,521.73,2387.98,8132.65,8.4027,391.0,38.97,23.3374,192.0,0,255.0,193.0
18.0,256.0,642.07,1580.8,1397.72,21.56,553.52,2387.98,9052.65,47.01,520.93,2387.98,8133.46,8.4018,391.0,38.95,23.3519,191.0,0,256.0,192.0
18.0,257.0,642.01,1582.04,1400.25,21.56,553.86,2387.97,9051.8,47.25,521.29,2387.95,8138.09,8.3694,392.0,39.04,23.3674,190.0,0,257.0,191.0
18.0,258.0,642.1,1579.87,1397.69,21.57,554.05,2388.02,9061.6,47.18,521.72,2387.97,8136.49,8.3945,392.0,39.17,23.4715,189.0,0,258.0,190.0
18.0,259.0,642.46,1580.42,1393.22,21.57,554.12,2387.99,9053.43,47.15,521.48,2388.0,8136.27,8.374,391.0,39.13,23.3331,188.0,0,259.0,189.0
18.0,260.0,641.75,1584.29,1395.22,21.57,553.45,2387.93,9057.54,47.24,521.89,2387.99,8140.64,8.3509,392.0,39.06,23.4248,187.0,0,260.0,188.0
18.0,261.0,642.77,1582.04,1392.54,21.57,553.87,2387.98,9060.66,47.1,522.14,2387.98,8139.59,8.3505,392.0,38.99,23.4749,186.0,0,261.0,187.0
18.0,262.0,641.98,1584.79,1392.08,21.57,553.8,2387.99,9061.46,47.06,522.02,2387.97,8137.6,8.3688,389.0,38.93,23.3318,185.0,0,262.0,186.0
18.0,263.0,642.28,1588.02,1395.67,21.56,553.31,2387.99,9053.49,47.02,522.23,2388.0,8141.65,8.3835,389.0,39.03,23.4623,184.0,0,263.0,185.0
18.0,264.0,641.75,1586.79,1395.86,21.57,554.17,2387.95,9055.12,46.97,521.51,2387.93,8135.9,8.3523,390.0,39.08,23.3995,183.0,0,264.0,184.0
18.0,265.0,641.56,1585.37,1391.46,21.56,553.57,2387.97,9059.33,47.07,521.97,2387.95,8140.38,8.3661,391.0,39.14,23.3213,182.0,0,265.0,183.0
18.0,266.0,642.27,1580.55,1402.61,21.56,553.98,2387.99,9052.69,47.08,521.72,2387.92,8139.81,8.3618,390.0,39.01,23.35,181.0,0,266.0,182.0
18.0,267.0,642.07,1585.2,1406.64,21.57,554.89,2387.96,9055.14,47.2,521.91,2387.97,8140.89,8.3547,390.0,38.97,23.4477,180.0,0,267.0,181.0
18.0,268.0,642.09,1590.81,1389.27,21.56,554.24,2387.91,9053.02,47.27,521.63,2387.95,8133.72,8.3967,391.0,38.92,23.4458,179.0,0,268.0,180.0
18.0,269.0,641.68,1581.87,1402.11,21.56,553.6,2388.01,9057.67,47.34,521.94,2387.94,8144.69,8.3711,392.0,39.08,23.4571,178.0,0,269.0,179.0
18.0,270.0,641.84,1584.76,1399.89,21.56,553.77,2387.95,9049.61,47.08,522.04,2387.99,8135.19,8.3877,391.0,39.01,23.4562,177.0,0,270.0,178.0
18.0,271.0,642.03,1581.57,1392.61,21.56,554.14,2387.98,9053.87,47.17,521.76,2388.01,8142.07,8.3584,391.0,38.98,23.4481,176.0,0,271.0,177.0
18.0,272.0,642.16,1582.43,1395.13,21.57,553.98,2387.98,9059.93,47.19,522.08,2387.96,8132.85,8.3832,391.0,38.92,23.3177,175.0,0,272.0,176.0
18.0,273.0,642.13,1581.86,1397.23,21.56,554.25,2387.97,9056.93,47.19,521.8,2388.0,8130.71,8.3581,393.0,39.06,23.456,174.0,0,273.0,175.0
18.0,274.0,641.97,1582.71,1386.13,21.56,553.35,2387.93,9053.52,47.14,522.13,2388.01,8141.64,8.3366,390.0,39.11,23.3686,173.0,0,274.0,174.0
18.0,275.0,642.22,1584.82,1398.0,21.56,553.95,2387.93,9055.86,47.11,521.46,2387.97,8136.36,8.3804,392.0,39.05,23.3826,172.0,0,275.0,173.0
18.0,276.0,642.55,1580.47,1398.72,21.56,553.43,2387.97,9063.2,46.88,521.75,2387.98,8137.0,8.3988,390.0,39.01,23.2878,171.0,0,276.0,172.0
18.0,277.0,642.08,1587.44,1397.27,21.56,554.0,2387.97,9053.26,47.13,521.91,2388.02,8140.19,8.3707,391.0,39.0,23.4262,170.0,0,277.0,171.0
18.0,278.0,641.78,1589.46,1401.85,21.56,553.67,2387.97,9051.85,47.14,522.09,2387.97,8136.83,8.3863,390.0,39.05,23.3333,169.0,0,278.0,170.0
18.0,279.0,642.09,1585.35,1395.53,21.56,553.42,2387.95,9050.86,46.96,521.35,2387.97,8140.45,8.3682,392.0,39.23,23.4228,168.0,0,279.0,169.0
18.0,280.0,641.86,1578.21,1401.73,21.56,553.9,2387.93,9048.73,47.01,521.65,2388.0,8132.62,8.3822,393.0,38.98,23.3703,167.0,0,280.0,168.0
18.0,281.0,642.3,1586.56,1400.31,21.56,554.53,2387.98,9054.82,47.19,521.86,2387.98,8139.19,8.3667,392.0,39.17,23.357,166.0,0,281.0,167.0
18.0,282.0,641.98,1583.0,1403.13,21.56,554.79,2387.98,9050.7,47.19,522.76,2387.99,8138.9,8.3679,390.0,39.01,23.3722,165.0,0,282.0,166.0
18.0,283.0,641.99,1591.98,1398.93,21.56,554.22,2387.94,9050.41,47.16,522.04,2387.99,8136.31,8.3557,390.0,39.02,23.3869,164.0,0,283.0,165.0
18.0,284.0,642.49,1584.06,1401.7,21.57,554.14,2387.97,9055.69,47.23,522.92,2387.96,8137.09,8.3447,393.0,39.06,23.3791,163.0,0,284.0,164.0
18.0,285.0,641.86,1583.37,1397.93,21.56,553.97,2387.97,9056.09,47.29,521.99,2387.98,8138.73,8.3826,391.0,39.24,23.3706,162.0,0,285.0,163.0
18.0,286.0,642.07,1580.61,1392.74,21.56,554.35,2387.98,9061.59,46.95,522.51,2387.99,8141.11,8.3601,392.0,39.07,23.4273,161.0,0,286.0,162.0
18.0,287.0,642.04,1582.85,1395.14,21.57,554.18,2388.01,9057.72,47.3,521.96,2387.98,8133.82,8.3963,392.0,39.19,23.367,160.0,0,287.0,161.0
18.0,288.0,642.08,1585.96,1406.47,21.57,554.56,2387.96,9057.05,47.21,522.35,2387.98,8141.89,8.3583,390.0,39.15,23.4599,159.0,0,288.0,160.0
18.0,289.0,642.16,1580.87,1397.67,21.57,554.18,2388.04,9058.87,47.33,522.4,2387.98,8141.7,8.394,392.0,39.09,23.5138,158.0,0,289.0,159.0
18.0,290.0,641.75,1586.13,1401.17,21.57,554.62,2387.99,9054.27,47.13,523.05,2388.05,8142.17,8.3865,392.0,39.09,23.4941,157.0,0,290.0,158.0
18.0,291.0,642.09,1589.8,1390.41,21.56,554.48,2388.03,9061.76,47.16,522.43,2388.03,8136.93,8.3807,393.0,39.24,23.2966,156.0,0,291.0,157.0
18.0,292.0,642.13,1587.13,1398.88,21.56,554.29,2388.0,9050.91,46.93,521.37,2388.01,8141.24,8.3662,392.0,39.19,23.3595,155.0,0,292.0,156.0
18.0,293.0,642.06,1580.03,1396.5,21.56,554.71,2387.99,9052.35,47.23,522.2,2387.99,8135.36,8.3727,391.0,39.12,23.3924,154.0,0,293.0,155.0
18.0,294.0,642.11,1584.28,1399.81,21.56,554.35,2387.96,9054.65,47.23,522.92,2387.95,8138.6,8.3832,392.0,38.87,23.5576,153.0,0,294.0,154.0
18.0,295.0,642.07,1581.56,1400.18,21.56,554.87,2388.0,9057.45,47.19,521.99,2388.05,8138.06,8.3627,391.0,39.03,23.4024,152.0,0,295.0,153.0
18.0,296.0,641.72,1587.2,1402.14,21.56,554.6,2387.98,9054.87,47.16,522.27,2387.99,8141.46,8.3159,392.0,38.87,23.3324,151.0,0,296.0,152.0
18.0,297.0,642.13,1583.69,1394.77,21.56,554.73,2388.06,9059.26,47.23,523.18,2388.04,8133.18,8.388,391.0,39.05,23.4394,150.0,0,297.0,151.0
18.0,298.0,642.3,1579.35,1401.57,21.56,555.42,2388.0,9057.02,47.21,523.06,2387.97,8137.11,8.3837,390.0,39.14,23.3868,149.0,0,298.0,150.0
18.0,299.0,641.93,1581.51,1399.6,21.56,554.4,2387.94,9056.02,47.28,522.43,2387.98,8140.55,8.3617,390.0,39.1,23.5658,148.0,0,299.0,149.0
18.0,300.0,641.62,1584.94,1404.19,21.56,555.19,2388.03,9056.52,47.27,522.05,2387.99,8138.96,8.3579,392.0,39.23,23.4596,147.0,0,300.0,148.0
18.0,301.0,642.21,1587.95,1391.73,21.56,555.31,2388.06,9059.26,47.22,522.53,2388.0,8134.65,8.3846,390.0,39.03,23.5621,146.0,0,301.0,147.0
18.0,302.0,642.64,1588.05,1389.89,21.56,554.18,2388.01,9053.82,47.06,522.34,2388.02,8136.81,8.3775,393.0,39.16,23.4117,145.0,0,302.0,146.0
18.0,303.0,641.74,1586.18,1396.48,21.56,553.78,2387.97,9053.87,47.07,522.49,2387.99,8135.26,8.3464,390.0,39.01,23.3312,144.0,0,303.0,145.0
18.0,304.0,641.91,1581.7,1400.75,21.56,554.53,2387.94,9060.99,47.2,522.92,2388.01,8145.65,8.3857,392.0,38.95,23.3516,143.0,0,304.0,144.0
18.0,305.0,642.45,1574.52,1392.28,21.56,555.07,2388.01,9055.82,47.27,522.55,2388.04,8141.59,8.3696,390.0,39.15,23.358,142.0,0,305.0,143.0
18.0,306.0,641.91,1590.77,1396.23,21.56,554.48,2388.05,9060.08,47.07,522.58,2388.0,8140.99,8.3567,393.0,39.11,23.3232,141.0,0,306.0,142.0
18.0,307.0,641.34,1593.49,1401.81,21.56,554.38,2388.02,9064.1,47.35,523.39,2387.95,8138.6,8.3676,389.0,39.17,23.4546,140.0,0,307.0,141.0
18.0,308.0,642.27,1583.99,1401.23,21.56,554.39,2387.97,9052.74,47.01,522.68,2387.97,8142.36,8.3288,389.0,39.0,23.3816,139.0,0,308.0,140.0
18.0,309.0,642.41,1583.72,1396.12,21.56,555.48,2388.0,9059.23,47.28,522.85,2387.97,8143.39,8.3386,392.0,39.09,23.418,138.0,0,309.0,139.0
18.0,310.0,642.18,1584.73,1402.73,21.56,555.31,2388.02,9054.17,47.36,523.26,2387.98,8136.44,8.3668,391.0,39.05,23.3888,137.0,0,310.0,138.0
18.0,311.0,642.05,1585.39,1398.58,21.56,555.92,2388.04,9066.42,47.34,522.95,2388.01,8141.93,8.3621,391.0,38.99,23.4339,136.0,0,311.0,137.0
18.0,312.0,642.17,1586.07,1402.85,21.56,555.09,2388.0,9063.84,47.18,522.83,2388.03,8142.08,8.3991,392.0,38.96,23.5335,135.0,0,312.0,136.0
18.0,313.0,642.6,1580.67,1395.56,21.56,555.02,2388.01,9056.55,47.04,522.21,2387.95,8141.82,8.3733,392.0,39.03,23.3655,134.0,0,313.0,135.0
18.0,314.0,642.06,1578.5,1394.85,21.56,555.35,2388.0,9058.86,47.16,522.91,2388.0,8137.31,8.3901,391.0,38.92,23.5037,133.0,0,314.0,134.0
18.0,315.0,642.11,1589.71,1394.31,21.56,554.87,2388.02,9058.24,47.36,523.38,2388.02,8140.96,8.3771,392.0,39.13,23.3837,132.0,0,315.0,133.0
18.0,316.0,642.57,1590.05,1402.86,21.56,555.54,2387.99,9060.59,47.16,523.47,2388.06,8141.92,8.3448,392.0,39.19,23.4652,131.0,0,316.0,132.0
18.0,317.0,642.22,1586.46,1397.83,21.56,555.15,2388.05,9059.45,47.07,522.94,2388.0,8148.39,8.3284,392.0,39.04,23.4109,130.0,0,317.0,131.0
18.0,318.0,642.19,1590.93,1400.84,21.56,555.29,2388.0,9054.67,47.23,523.19,2388.06,8143.23,8.3396,391.0,39.05,23.5274,129.0,0,318.0,130.0
18.0,319.0,641.81,1576.66,1396.2,21.57,555.5,2387.99,9069.38,47.28,524.39,2388.03,8142.67,8.319,392.0,39.05,23.4485,128.0,0,319.0,129.0
18.0,320.0,642.29,1582.8,1395.42,21.56,555.63,2388.06,9060.41,47.32,522.73,2387.99,8145.22,8.3567,392.0,39.07,23.4448,127.0,0,320.0,128.0
18.0,321.0,641.85,1583.69,1398.37,21.56,555.8,2388.02,9063.06,47.36,523.86,2387.99,8140.41,8.3622,392.0,39.16,23.4428,126.0,0,321.0,127.0
18.0,322.0,642.53,1587.58,1398.09,21.56,555.46,2388.04,9061.17,47.35,523.53,2388.02,8145.79,8.3608,393.0,39.17,23.4214,125.0,0,322.0,126.0
18.0,323.0,642.39,1590.92,1404.13,21.56,555.49,2388.05,9056.02,47.27,522.93,2388.02,8144.67,8.3628,392.0,39.17,23.3863,124.0,0,323.0,125.0
18.0,324.0,642.55,1580.78,1393.65,21.56,555.63,2388.04,9063.83,47.15,522.83,2388.09,8145.28,8.3427,391.0,39.16,23.4548,123.0,0,324.0,124.0
18.0,325.0,642.24,1577.84,1401.05,21.56,555.3,2388.05,9058.12,47.18,523.34,2388.02,8139.81,8.3243,391.0,39.16,23.4581,122.0,0,325.0,123.0
18.0,326.0,642.65,1584.53,1403.29,21.56,555.93,2388.05,9056.68,47.22,523.52,2387.98,8145.5,8.3783,391.0,39.06,23.462,121.0,0,326.0,122.0
18.0,327.0,642.18,1585.19,1396.6,21.56,555.42,2388.08,9064.05,47.26,523.33,2388.08,8143.84,8.3876,392.0,39.06,23.4956,120.0,0,327.0,121.0
18.0,328.0,642.63,1584.76,1400.15,21.56,555.3,2388.0,9057.65,47.22,523.25,2388.05,8149.56,8.3331,393.0,39.27,23.4186,119.0,0,328.0,120.0
18.0,329.0,642.51,1591.36,1398.52,21.56,556.02,2387.99,9065.63,47.41,524.04,2388.02,8140.89,8.3355,391.0,38.91,23.2958,118.0,0,329.0,119.0
18.0,330.0,642.24,1594.64,1402.63,21.56,556.63,2388.08,9062.31,47.29,523.96,2388.07,8142.89,8.3418,393.0,39.09,23.5673,117.0,0,330.0,118.0
18.0,331.0,642.24,1583.1,1401.29,21.56,555.81,2388.01,9059.51,47.29,523.57,2388.1,8140.95,8.3856,391.0,39.14,23.612,116.0,0,331.0,117.0
18.0,332.0,641.88,1594.11,1395.82,21.56,555.69,2388.06,9061.89,47.31,523.92,2388.03,8150.56,8.378,392.0,39.06,23.4827,115.0,0,332.0,116.0
18.0,333.0,642.56,1583.8,1397.29,21.56,555.82,2388.03,9074.52,47.28,523.76,2388.07,8150.1,8.3374,393.0,39.13,23.3931,114.0,0,333.0,115.0
18.0,334.0,641.82,1582.16,1399.92,21.56,555.81,2388.06,9062.58,47.23,523.69,2387.98,8145.52,8.3534,392.0,38.94,23.4842,113.0,0,334.0,114.0
18.0,335.0,642.07,1580.6,1404.04,21.57,556.5,2388.07,9067.63,47.39,524.69,2388.06,8140.37,8.349,393.0,39.05,23.4509,112.0,0,335.0,113.0
18.0,336.0,642.2,1591.39,1401.37,21.57,557.18,2388.06,9072.85,47.36,523.8,2388.02,8148.35,8.3237,391.0,39.09,23.4575,111.0,0,336.0,112.0
18.0,337.0,642.27,1589.09,1405.67,21.56,555.95,2388.0,9066.84,47.22,524.1,2388.01,8148.02,8.3322,392.0,39.08,23.5271,110.0,0,337.0,111.0
18.0,338.0,642.47,1587.01,1398.48,21.56,556.25,2388.1,9068.48,47.37,524.61,2388.02,8146.63,8.3518,394.0,39.2,23.4689,109.0,0,338.0,110.0
18.0,339.0,642.35,1583.72,1398.88,21.56,555.67,2388.06,9065.35,47.37,523.9,2388.02,8148.31,8.3749,393.0,39.24,23.532,108.0,0,339.0,109.0
18.0,340.0,642.15,1585.19,1405.81,21.56,556.8,2388.05,9056.73,47.28,524.2,2388.08,8146.21,8.3268,392.0,39.09,23.5072,107.0,0,340.0,108.0
18.0,341.0,642.53,1584.56,1401.35,21.56,556.72,2388.08,9059.75,47.31,524.46,2388.05,8147.62,8.346,392.0,39.06,23.3617,106.0,0,341.0,107.0
18.0,342.0,642.31,1587.72,1399.3,21.57,556.74,2388.11,9066.3,47.49,524.8,2388.05,8145.6,8.3659,392.0,39.25,23.3692,105.0,0,342.0,106.0
18.0,343.0,642.1,1582.12,1399.9,21.56,557.02,2388.08,9071.62,47.37,524.25,2388.11,8144.21,8.3308,392.0,39.12,23.5216,104.0,0,343.0,105.0
18.0,344.0,642.35,1585.6,1395.54,21.56,556.79,2388.05,9063.88,47.31,524.47,2388.08,8149.73,8.3479,393.0,39.04,23.5227,103.0,0,344.0,104.0
18.0,345.0,642.68,1589.2,1400.3,21.56,556.93,2388.1,9067.03,47.19,524.62,2388.06,8151.69,8.3774,393.0,39.07,23.5512,102.0,0,345.0,103.0
18.0,346.0,642.16,1585.45,1398.55,21.56,555.66,2388.04,9063.51,47.23,524.45,2388.01,8149.62,8.3469,392.0,39.1,23.4244,101.0,0,346.0,102.0
